RESG_DIA,CAPTC_DIA,NR_COTST,VL_PATRIM_LIQ,VL_QUOTA,VL_TOTAL,SUGESTÃO
6585279.93,2470.0,15189,3402889002.19,29.347105,3401390066.52,1
7302286.08,5600.0,15158,3387425511.75,29.276673,3386915576.49,1
5888711.44,22000.0,15131,3387123877.61,29.32477,3356291541.24,1
6357214.58,4700.0,15104,3393335179.12,29.433544,3399923403.64,1
545311.13,833772.59,23847,822127907.44,5.4658954,823566327.81,1
1487864.84,1621522.18,23929,822409760.05,5.4668806,824781665.52,1
659115.41,1018463.6,24003,822507813.31,5.4651437,824535539.98,1
513716.93,1396435.48,24052,816949343.27,5.4223453,825061465.64,1
910163.59,920226.13,24070,815061765.79,5.4097501,818365498.44,1
1923351.39,610675.94,24075,815438768.32,5.4209649,816219912.97,1
1081624.47,2662011.66,24091,823237711.47,5.4623053,818677601.48,1
1289380.17,593324.18,24101,828970866.99,5.504964,824429016.32,1
533203.52,863171.5,24115,836305257.5,5.5514785,830451785.85,1
700013.77,1026653.7,24156,835377119.23,5.5431491,837946323.44,1
1443016.58,950553.39,24207,838633251.43,5.5680229,837001566.82,0
417671.75,2036788.52,24312,846850951.62,5.6118336,841394991.09,0
554481.35,1774192.6,24385,850376943.69,5.6271166,849416935.23,1
628870.26,1200598.25,24446,845474651.7,5.5908939,852409229.9,1
225587.75,981862.8,24508,847036666.15,5.5962221,847311459.08,0
882569.73,1409823.45,24558,850824835.82,5.6177664,849337605.82,0
392757.72,1740165.0,24622,854821943.25,5.6352616,853469996.12,0
595845.36,1664951.83,24690,855336950.43,5.6316088,857453299.76,1
679041.28,1962475.04,24744,851927454.56,5.6007102,858269257.39,1
540109.57,1015976.43,24780,860827782.3,5.656094,853971022.72,0
503285.06,1794399.39,24836,863022855.86,5.6620335,863694281.55,0
924709.33,1554950.83,20148,251264582.74,16.326125,251188762.63,1
632370.48,658929.03,20141,251406607.99,16.333627,251343208.86,1
1056925.14,391965.38,20127,250855706.24,16.341037,250804735.03,1
442127.67,585373.45,20119,251111427.32,16.348364,251072857.65,1
414697.44,1140141.09,20116,251950484.4,16.355761,251924328.43,1
545536.63,418250.17,20109,251936604.18,16.363123,251922902.41,1
604483.21,375554.5,20103,251822395.32,16.370574,251820936.55,1
293083.43,563252.15,20096,252206171.73,16.377959,252217160.49,1
441575.78,453234.82,20085,252329886.6,16.385237,252353357.82,1
452275.32,398962.03,20078,252384554.48,16.392249,252420497.42,1
1084537.83,287559.84,20068,251695962.26,16.399289,251744379.49,1
271841.59,311745.48,20062,251849996.79,16.406725,251910832.99,1
494877.95,460459.91,20052,251941396.62,16.414921,252004754.98,1
702477.12,276754.16,20045,251632954.45,16.422562,251708766.03,1
328845.13,351938.96,20039,251773026.87,16.430197,251861276.97,1
539976.96,487298.23,20024,251836509.9,16.437777,251937203.89,1
437095.37,214832.52,20015,251730339.77,16.445355,251835197.45,1
831004.75,314969.36,20006,251329756.71,16.452897,251447057.58,1
750248.41,229215.4,19996,250928010.77,16.460706,251057735.72,1
515560.0,498539.75,19988,251031016.87,16.46858,251173144.81,1
1068322.85,1472822.72,19983,251552297.49,16.476241,251706835.3,1
2786390.0,5884428.24,16712,1029466072.47,23.631131,1037702215.59,1
3695.14,9728186.83,16798,1038433933.58,23.613763,1043248878.88,1
622389.57,7709356.56,16847,1045704716.18,23.617943,1051220744.13,1
840555.08,8104216.16,16930,1051639539.49,23.587771,1057245928.67,1
1307201.08,6629373.08,17007,1059109286.4,23.635941,1065162883.69,1
1920950.08,6922754.88,17081,1062527907.12,23.600609,1069032865.81,1
0.0,6752510.99,17161,1069823872.52,23.61268,1074468067.76,1
377206.53,7614583.27,17231,1077440551.74,23.621052,1082614870.51,1
320059.2,7889473.07,17314,1084920666.96,23.619094,1090135396.03,1
322426.87,6200863.82,17366,1089807610.38,23.597509,1095016741.6,1
1169851.55,4685307.51,17417,1094033934.88,23.612901,1100126829.53,1
0.0,4026053.77,17470,1100341225.54,23.662138,1105430032.43,1
603753.05,4922369.74,17530,1104493271.62,23.658556,1110185589.2,1
343239.58,3516449.75,17575,1107843584.91,23.66235,1113409357.08,1
70104.58,3399779.88,17614,1113441377.93,23.710794,1118844663.24,1
2568990.48,3293256.34,17645,1115136660.51,23.731472,1123051469.3,1
0.0,3444602.18,17680,1119562854.82,23.752361,1124819642.29,1
744647.52,5573381.8,17739,1125959611.9,23.785628,1132010386.88,1
404987.57,4655105.19,17783,1129811303.88,23.777212,1135484575.56,1
480897.45,6267528.52,17842,1136307323.67,23.792141,1142291690.56,1
2127286.31,4737895.67,17875,1141195991.69,23.839839,1149102867.96,1
0.0,7999833.48,15010,2252386503.06,2.71622673,2257446998.88,1
0.0,13940376.17,15086,2260366722.23,2.70903919,2261025220.0,1
2262641.46,12337279.31,15121,2271372473.27,2.71015512,2272326615.61,1
4490420.91,6352864.75,15131,2273419708.85,2.71037561,2274523448.41,1
2925634.2,5723500.32,15168,2281489011.56,2.71666023,2282792283.59,1
0.0,5975007.58,15228,2293044003.82,2.72330454,2294547076.87,1
0.0,6369906.65,15284,2309256042.11,2.73499342,2311915172.11,1
3029154.82,7395826.91,15310,2310832464.23,2.73168876,2313074377.09,1
4989568.17,6776599.94,15306,2317968805.23,2.7380123,2320988897.23,1
1338335.68,8989062.01,15364,2332516050.12,2.74615855,2336719640.6,1
0.0,8722010.87,15449,2343492622.67,2.74881293,2348065389.46,1
0.0,9259005.18,15528,2346439802.24,2.74140944,2349918406.07,1
1828257.39,9045682.88,15585,2354671007.71,2.74259387,2358290634.41,1
4968062.89,8311025.86,15613,2362656425.48,2.74800115,2366989208.61,1
1998338.87,9484119.0,15674,2371905979.03,2.75005259,2376550768.2,1
0.0,11650997.97,15754,2385412154.85,2.75220353,2390355122.5,1
0.0,9846040.11,15815,2390864837.81,2.74713463,2395088830.79,1
3201146.07,11763026.3,15891,2405610607.91,2.75424,2410789287.84,1
4961193.72,10088733.84,15939,2415470153.91,2.75965779,2421324362.83,1
2173565.95,873919.12,27048,648798370.47,3.9913999,649469724.01,1
1014904.61,272246.46,27095,648168659.02,3.9920947,648872625.05,1
298169.29,789706.7,27147,648447284.16,3.9907834,649183831.97,1
687669.19,243128.87,27208,642874102.72,3.9592198,642982813.37,1
558421.88,202409.63,27268,641034682.98,3.9500841,641175714.62,1
